Id,Weekly_Sales
22_9_2012-12-21,32189.82
22_9_2012-12-28,18563.9
22_9_2013-01-04,14023.937
22_9_2013-01-11,14588.757
22_9_2013-01-18,16532.217
22_9_2013-01-25,12610.1
22_9_2013-02-01,14250.536
22_9_2013-02-08,15175.731
22_9_2013-02-15,16066.707
22_9_2013-02-22,16113.624
22_9_2013-03-01,17458.336
22_9_2013-03-08,17235.443
22_9_2013-03-15,21323.08
22_9_2013-03-22,19221.988
22_9_2013-03-29,23335.535
22_9_2013-04-05,26316.004
22_9_2013-04-12,27350.973
22_9_2013-04-19,27411.572
22_9_2013-04-26,25169.639
22_9_2013-05-03,27016.762
22_9_2013-05-10,24921.44
22_9_2013-05-17,26083.697
22_9_2013-05-24,29483.703
22_9_2013-05-31,29386.889
22_9_2013-06-07,27861.172
22_9_2013-06-14,29507.363
22_9_2013-06-21,31319.713
22_9_2013-06-28,28809.477
22_9_2013-07-05,29531.13
22_9_2013-07-12,25502.826
22_9_2013-07-19,24446.293
22_9_2013-07-26,22751.584
22_10_2012-11-02,20100.662
22_10_2012-11-09,20746.613
22_10_2012-11-16,18385.463
22_10_2012-11-23,20331.617
22_10_2012-11-30,21449.557
22_10_2012-12-07,22286.701
22_10_2012-12-14,23125.033
22_10_2012-12-21,23347.918
22_10_2012-12-28,19273.938
22_10_2013-01-04,18103.545
22_10_2013-01-11,17468.885
22_10_2013-01-18,17833.775
22_10_2013-01-25,17407.996
22_10_2013-02-01,16348.214
22_10_2013-02-08,18061.527
22_10_2013-02-15,16554.938
22_10_2013-02-22,16320.039
22_10_2013-03-01,17462.826
22_10_2013-03-08,17288.303
22_10_2013-03-15,18690.217
22_10_2013-03-22,17779.738
22_10_2013-03-29,17672.215
22_10_2013-04-05,18316.08
22_10_2013-04-12,18518.535
22_10_2013-04-19,19568.793
22_10_2013-04-26,17999.947
22_10_2013-05-03,19526.727
22_10_2013-05-10,19018.695
22_10_2013-05-17,19673.533
22_10_2013-05-24,20418.521
22_10_2013-05-31,20794.992
22_10_2013-06-07,19837.494
22_10_2013-06-14,19877.174
22_10_2013-06-21,21287.492
22_10_2013-06-28,20478.783
22_10_2013-07-05,21087.938
22_10_2013-07-12,18604.479
22_10_2013-07-19,20415.648
22_10_2013-07-26,18039.201
22_11_2012-11-02,13515.818
22_11_2012-11-09,14596.517
22_11_2012-11-16,11873.502
22_11_2012-11-23,16314.331
22_11_2012-11-30,17038.547
22_11_2012-12-07,17305.713
22_11_2012-12-14,16126.314
22_11_2012-12-21,17271.13
22_11_2012-12-28,11607.565
22_11_2013-01-04,14682.415
22_11_2013-01-11,12896.793
22_11_2013-01-18,12204.28
22_11_2013-01-25,12285.771
22_11_2013-02-01,12225.868
22_11_2013-02-08,12601.237
22_11_2013-02-15,11044.162
22_11_2013-02-22,10853.698
22_11_2013-03-01,10308.965
22_11_2013-03-08,10897.286
22_11_2013-03-15,9357.598
22_11_2013-03-22,10336.626
22_11_2013-03-29,8783.678
22_11_2013-04-05,9757.267
22_11_2013-04-12,8277.153
22_11_2013-04-19,9970.764
22_11_2013-04-26,9204.224
22_11_2013-05-03,13827.032
22_11_2013-05-10,14555.138
22_11_2013-05-17,15331.147
22_11_2013-05-24,18935.064
22_11_2013-05-31,22146.637
22_11_2013-06-07,21045.994
22_11_2013-06-14,16491.625
22_11_2013-06-21,19034.809
22_11_2013-06-28,28460.84
22_11_2013-07-05,30185.445
22_11_2013-07-12,22205.172
22_11_2013-07-19,23822.893
22_11_2013-07-26,17381.475
22_12_2012-11-02,3653.9028
22_12_2012-11-09,2628.0706
22_12_2012-11-16,2918.7534
22_12_2012-11-23,3515.288
22_12_2012-11-30,2709.5723
22_12_2012-12-07,3509.3657
22_12_2012-12-14,3408.9326
22_12_2012-12-21,1865.7379
22_12_2012-12-28,1557.7334
22_12_2013-01-04,2631.0874
22_12_2013-01-11,2386.321
22_12_2013-01-18,3128.627
22_12_2013-01-25,1665.4755
22_12_2013-02-01,2978.8745
22_12_2013-02-08,3440.211
22_12_2013-02-15,2726.4695
22_12_2013-02-22,2269.7424
22_12_2013-03-01,3525.2593
22_12_2013-03-08,3465.3948
22_12_2013-03-15,3803.1472
22_12_2013-03-22,4101.475
22_12_2013-03-29,3586.1785
22_12_2013-04-05,3999.441
22_12_2013-04-12,3551.3464
22_12_2013-04-19,4550.2544
22_12_2013-04-26,3839.9382
22_12_2013-05-03,5714.835
22_12_2013-05-10,5663.3066
22_12_2013-05-17,6620.8228
22_12_2013-05-24,6470.3345
22_12_2013-05-31,7771.3174
22_12_2013-06-07,6181.843
22_12_2013-06-14,5644.486
22_12_2013-06-21,6370.725
22_12_2013-06-28,6813.3066
22_12_2013-07-05,8169.66
22_12_2013-07-12,7543.6646
22_12_2013-07-19,8966.326
22_12_2013-07-26,7064.516
22_13_2012-11-02,39590.445
22_13_2012-11-09,38040.82
22_13_2012-11-16,37848.31
22_13_2012-11-23,37708.87
22_13_2012-11-30,37237.457
22_13_2012-12-07,39022.72
22_13_2012-12-14,38291.53
22_13_2012-12-21,36415.598
22_13_2012-12-28,34175.043
22_13_2013-01-04,36350.65
22_13_2013-01-11,34876.97
22_13_2013-01-18,36108.65
22_13_2013-01-25,31396.715
22_13_2013-02-01,35103.223
22_13_2013-02-08,33954.973
22_13_2013-02-15,34692.367
22_13_2013-02-22,34373.832
22_13_2013-03-01,38841.94
22_13_2013-03-08,35863.85
22_13_2013-03-15,35441.82
22_13_2013-03-22,35779.367
22_13_2013-03-29,36053.906
22_13_2013-04-05,37633.18
22_13_2013-04-12,34410.77
22_13_2013-04-19,36030.793
22_13_2013-04-26,34780.473
22_13_2013-05-03,34342.324
22_13_2013-05-10,32622.955
22_13_2013-05-17,33661.25
22_13_2013-05-24,33503.402
22_13_2013-05-31,35400.29
22_13_2013-06-07,34802.1
22_13_2013-06-14,34231.05
22_13_2013-06-21,33456.402
22_13_2013-06-28,33643.508
22_13_2013-07-05,34667.65
22_13_2013-07-12,34327.703
22_13_2013-07-19,35808.934
22_13_2013-07-26,34321.965
22_14_2012-11-02,17264.898
22_14_2012-11-09,19189.912
22_14_2012-11-16,20503.014
22_14_2012-11-23,41321.312
22_14_2012-11-30,21831.832
22_14_2012-12-07,28578.848
22_14_2012-12-14,35333.543
22_14_2012-12-21,55396.184
22_14_2012-12-28,19564.938
22_14_2013-01-04,15310.147
22_14_2013-01-11,13855.382
22_14_2013-01-18,15031.718
22_14_2013-01-25,12994.642
22_14_2013-02-01,17097.842
22_14_2013-02-08,17773.34
22_14_2013-02-15,17695.332
22_14_2013-02-22,16190.958
22_14_2013-03-01,16991.209
22_14_2013-03-08,17035.896
22_14_2013-03-15,15324.422
22_14_2013-03-22,15107.075
22_14_2013-03-29,15719.866
22_14_2013-04-05,18122.375
22_14_2013-04-12,13994.353
22_14_2013-04-19,16907.303
22_14_2013-04-26,14916.479
22_14_2013-05-03,14668.292
22_14_2013-05-10,14470.692
22_14_2013-05-17,14553.265
22_14_2013-05-24,14174.579
22_14_2013-05-31,15672.633
22_14_2013-06-07,14964.42
22_14_2013-06-14,14739.926
22_14_2013-06-21,14055.016
22_14_2013-06-28,13399.461
22_14_2013-07-05,14687.609
22_14_2013-07-12,13816.345
22_14_2013-07-19,15008.129
22_14_2013-07-26,12231.839
22_16_2012-11-02,5403.001
22_16_2012-11-09,5422.56
22_16_2012-11-16,2781.82
22_16_2012-11-23,5445.5166
22_16_2012-11-30,4872.8423
22_16_2012-12-07,4136.0044
22_16_2012-12-14,2477.4675
22_16_2012-12-21,1035.96
22_16_2012-12-28,3046.576
22_16_2013-01-04,5143.7886
22_16_2013-01-11,2699.5134
22_16_2013-01-18,4046.1697
22_16_2013-01-25,4811.717
22_16_2013-02-01,3747.253
22_16_2013-02-08,6254.803
22_16_2013-02-15,3540.7942
22_16_2013-02-22,3720.4294
22_16_2013-03-01,5893.97
22_16_2013-03-08,5246.4624
22_16_2013-03-15,10140.742
22_16_2013-03-22,9010.09
22_16_2013-03-29,15842.161
22_16_2013-04-05,18551.254
22_16_2013-04-12,22970.467
22_16_2013-04-19,29222.705
22_16_2013-04-26,23114.125
22_16_2013-05-03,24432.719
22_16_2013-05-10,27812.613
22_16_2013-05-17,26379.79
22_16_2013-05-24,39452.273
22_16_2013-05-31,46716.582
22_16_2013-06-07,35899.31
22_16_2013-06-14,31238.197
22_16_2013-06-21,33606.984
22_16_2013-06-28,33689.85
22_16_2013-07-05,36586.516
22_16_2013-07-12,25468.176
22_16_2013-07-19,22084.484
22_16_2013-07-26,21324.95
22_17_2012-11-02,14581.596
22_17_2012-11-09,16243.253
22_17_2012-11-16,16888.375
22_17_2012-11-23,20950.916
22_17_2012-11-30,18306.998
22_17_2012-12-07,19266.277
22_17_2012-12-14,20123.154
22_17_2012-12-21,27472.38
22_17_2012-12-28,15004.784
22_17_2013-01-04,13867.95
22_17_2013-01-11,12531.966
22_17_2013-01-18,12831.096
22_17_2013-01-25,12921.333
22_17_2013-02-01,15313.696
22_17_2013-02-08,17267.008
22_17_2013-02-15,16969.965
22_17_2013-02-22,16371.961
22_17_2013-03-01,16541.64
22_17_2013-03-08,15695.956
22_17_2013-03-15,15220.216
22_17_2013-03-22,15138.171
22_17_2013-03-29,14490.994
22_17_2013-04-05,16062.808
22_17_2013-04-12,12369.395
22_17_2013-04-19,13753.981
22_17_2013-04-26,13199.948
22_17_2013-05-03,11477.896
22_17_2013-05-10,10481.8
22_17_2013-05-17,10871.83
22_17_2013-05-24,10804.488
22_17_2013-05-31,13504.511
22_17_2013-06-07,11742.095
22_17_2013-06-14,10978.568
22_17_2013-06-21,11055.8
22_17_2013-06-28,9480.726
22_17_2013-07-05,9881.4795
22_17_2013-07-12,9969.688
22_17_2013-07-19,11302.948
22_17_2013-07-26,9793.031
22_18_2012-11-02,13722.47
22_18_2012-11-09,12662.368
22_18_2012-11-16,16725.416
22_18_2012-11-23,37443.74
22_18_2012-11-30,63282.695
22_18_2012-12-07,66503.625
22_18_2012-12-14,57096.477
22_18_2012-12-21,46720.46
22_18_2012-12-28,28057.562
22_18_2013-01-04,5863.1045
22_18_2013-01-11,3542.3718
22_18_2013-01-18,3441.8708
22_18_2013-01-25,1806.7053
22_18_2013-02-01,3763.1072
22_18_2013-02-08,5930.2837
22_18_2013-02-15,9992.308
22_18_2013-02-22,726.4885
22_18_2013-03-01,1056.0447
22_18_2013-03-08,2054.8423
22_18_2013-03-15,3256.1714
22_18_2013-03-22,4228.394
22_18_2013-03-29,5743.5894
22_18_2013-04-05,12997.924
22_18_2013-04-12,6872.7354
22_18_2013-04-19,4187.718
22_18_2013-04-26,1917.5934
22_18_2013-05-03,3448.7043
22_18_2013-05-10,3389.1807
22_18_2013-05-17,3626.3982
22_18_2013-05-24,3952.1372
22_18_2013-05-31,4513.331
22_18_2013-06-07,3006.8535
22_18_2013-06-14,2496.0493
22_18_2013-06-21,3063.9915
22_18_2013-06-28,1775.4059
22_18_2013-07-12,3314.3782
22_18_2013-07-19,4112.5347
22_18_2013-07-26,3249.7952
22_19_2012-11-02,681.1152
22_19_2012-11-09,1702.892
22_19_2012-11-16,2103.4514
22_19_2012-11-23,992.4237
22_19_2012-11-30,663.90546
22_19_2012-12-07,699.3363
22_19_2012-12-14,1962.0874
22_19_2012-12-21,624.4399
22_19_2012-12-28,954.6916
22_19_2013-01-04,419.29126
22_19_2013-01-11,-76.22676
22_19_2013-01-18,270.5655
22_19_2013-01-25,339.4826
22_19_2013-02-01,345.021
22_19_2013-02-08,1156.6357
22_19_2013-02-15,240.23878
22_19_2013-02-22,-22.242693
22_19_2013-03-01,239.28122
22_19_2013-03-08,290.1097
22_19_2013-03-15,460.6504
22_19_2013-03-22,766.6511
22_19_2013-03-29,591.7335
22_19_2013-04-05,1613.539
22_19_2013-04-12,-373.75946
22_19_2013-04-19,364.261
22_19_2013-04-26,368.6986
22_19_2013-05-03,3904.1726
22_19_2013-05-10,3971.7087
22_19_2013-05-17,3983.0054
22_19_2013-05-24,4661.654
22_19_2013-05-31,5944.38
22_19_2013-06-07,4724.589
22_19_2013-06-14,4442.6006
22_19_2013-06-21,4415.9497
22_19_2013-06-28,3630.8445
22_19_2013-07-05,4142.092
22_19_2013-07-12,3519.297
22_19_2013-07-19,4435.5747
22_19_2013-07-26,3652.7415
22_20_2012-11-02,5432.906
22_20_2012-11-09,6745.701
22_20_2012-11-16,6787.849
22_20_2012-11-23,8884.513
22_20_2012-11-30,5479.308
22_20_2012-12-07,5134.1694
22_20_2012-12-14,6180.415
22_20_2012-12-21,6424.8813
22_20_2012-12-28,6244.612
22_20_2013-01-04,5921.7974
22_20_2013-01-11,4998.305
22_20_2013-01-18,5560.7065
22_20_2013-01-25,5173.974
22_20_2013-02-01,6019.3555
22_20_2013-02-08,7414.384
22_20_2013-02-15,6445.4487
22_20_2013-02-22,6687.173
22_20_2013-03-01,7142.8853
22_20_2013-03-08,6965.5825
22_20_2013-03-15,7130.7915
22_20_2013-03-22,7143.313
22_20_2013-03-29,6597.397
22_20_2013-04-05,7892.793
22_20_2013-04-12,5935.1357
22_20_2013-04-19,6511.0737
22_20_2013-04-26,6453.4927
22_20_2013-05-03,7529.9194
22_20_2013-05-10,7164.829
22_20_2013-05-17,7451.083
22_20_2013-05-24,8306.863
22_20_2013-05-31,9675.109
22_20_2013-06-07,8856.724
22_20_2013-06-14,8528.549
22_20_2013-06-21,8233.47
22_20_2013-06-28,7996.342
22_20_2013-07-05,8520.263
22_20_2013-07-12,7285.561
22_20_2013-07-19,8518.106
22_20_2013-07-26,7564.1143
22_21_2012-11-02,4983.4185
22_21_2012-11-09,7093.512
22_21_2012-11-16,6508.0054
22_21_2012-11-23,8052.879
22_21_2012-11-30,6155.368
22_21_2012-12-07,7768.7
22_21_2012-12-14,8796.356
22_21_2012-12-21,11073.144
22_21_2012-12-28,5362.7915
22_21_2013-01-04,4689.073
22_21_2013-01-11,3928.5789
22_21_2013-01-18,3973.6477
22_21_2013-01-25,3902.3813
22_21_2013-02-01,5336.493
22_21_2013-02-08,6248.856
22_21_2013-02-15,5896.5093
22_21_2013-02-22,5942.753
22_21_2013-03-01,6005.3335
22_21_2013-03-08,6445.103
22_21_2013-03-15,6236.5874
22_21_2013-03-22,6727.2583
22_21_2013-03-29,6093.58
22_21_2013-04-05,8007.146
22_21_2013-04-12,5779.7085
22_21_2013-04-19,5798.8784
22_21_2013-04-26,5627.7607
22_21_2013-05-03,5903.664
22_21_2013-05-10,5669.659
22_21_2013-05-17,5624.612
22_21_2013-05-24,6244.8203
22_21_2013-05-31,7094.121
22_21_2013-06-07,6118.861
22_21_2013-06-14,6267.859
22_21_2013-06-21,5917.3745
22_21_2013-06-28,5390.525
22_21_2013-07-05,5971.883
22_21_2013-07-12,5237.996
22_21_2013-07-19,6190.1123
22_21_2013-07-26,5911.593
22_22_2012-11-02,11693.435
22_22_2012-11-09,11948.611
22_22_2012-11-16,11739.513
22_22_2012-11-23,23152.828
22_22_2012-11-30,11544.463
22_22_2012-12-07,13957.427
22_22_2012-12-14,16247.099
22_22_2012-12-21,24029.748
22_22_2012-12-28,13122.298
22_22_2013-01-04,10670.794
22_22_2013-01-11,9784.205
22_22_2013-01-18,9833.4795
22_22_2013-01-25,9745.581
22_22_2013-02-01,12232.597
22_22_2013-02-08,14517.664
22_22_2013-02-15,15010.728
22_22_2013-02-22,13767.295
22_22_2013-03-01,14096.726
22_22_2013-03-08,13257.289
22_22_2013-03-15,12525.2705
22_22_2013-03-22,12338.466
22_22_2013-03-29,10989.19
22_22_2013-04-05,11967.746
22_22_2013-04-12,10483.725
22_22_2013-04-19,10917.148
22_22_2013-04-26,10005.647
22_22_2013-05-03,9727.884
22_22_2013-05-10,9415.972
22_22_2013-05-17,9341.523
22_22_2013-05-24,10606.869
22_22_2013-05-31,10979.324
22_22_2013-06-07,10735.145
22_22_2013-06-14,10721.927
22_22_2013-06-21,10156.679
22_22_2013-06-28,9665.858
22_22_2013-07-05,10237.095
22_22_2013-07-12,9989.872
22_22_2013-07-19,11368.629
22_22_2013-07-26,10575.115
22_23_2012-11-02,33173.22
22_23_2012-11-09,34859.24
22_23_2012-11-16,31122.37
22_23_2012-11-23,45584.742
22_23_2012-11-30,37313.227
22_23_2012-12-07,46309.504
22_23_2012-12-14,55495.473
22_23_2012-12-21,85926.734
22_23_2012-12-28,28765.023
22_23_2013-01-04,22703.266
22_23_2013-01-11,21791.885
22_23_2013-01-18,22196.5
22_23_2013-01-25,20861.287
22_23_2013-02-01,25009.7
22_23_2013-02-08,26899.738
22_23_2013-02-15,27983.771
22_23_2013-02-22,24913.225
22_23_2013-03-01,26625.54
22_23_2013-03-08,26288.66
22_23_2013-03-15,27540.543
22_23_2013-03-22,27393.86
22_23_2013-03-29,27183.043
22_23_2013-04-05,28328.844
22_23_2013-04-12,27333.816
22_23_2013-04-19,27450.342
22_23_2013-04-26,26548.83
22_23_2013-05-03,26781.344
22_23_2013-05-10,27190.857
22_23_2013-05-17,28483.256
22_23_2013-05-24,31596.58
22_23_2013-05-31,32212.469
22_23_2013-06-07,33090.613
22_23_2013-06-14,34795.25
22_23_2013-06-21,35438.062
22_23_2013-06-28,31194.273
22_23_2013-07-05,30958.504
22_23_2013-07-12,29457.895
22_23_2013-07-19,29518.293
22_23_2013-07-26,27293.414
22_24_2012-11-02,8963.134
22_24_2012-11-09,8488.604
22_24_2012-11-16,7788.32
22_24_2012-11-23,13841.899
22_24_2012-11-30,9133.64
22_24_2012-12-07,11167.792
22_24_2012-12-14,12874.206
22_24_2012-12-21,15866.199
22_24_2012-12-28,5169.877
22_24_2013-01-04,4672.059
22_24_2013-01-11,4513.714
22_24_2013-01-18,4479.028
22_24_2013-01-25,4185.3076
22_24_2013-02-01,5845.6323
22_24_2013-02-08,6910.228
22_24_2013-02-15,6125.086
22_24_2013-02-22,5141.8896
22_24_2013-03-01,6546.7754
22_24_2013-03-08,6283.6455
22_24_2013-03-15,6920.7227
22_24_2013-03-22,6914.789
22_24_2013-03-29,6901.7124
22_24_2013-04-05,8125.2134
22_24_2013-04-12,7542.754
22_24_2013-04-19,7380.675
22_24_2013-04-26,6336.5835
22_24_2013-05-03,7069.5063
22_24_2013-05-10,6560.4453
22_24_2013-05-17,7403.9688
22_24_2013-05-24,8396.051
22_24_2013-05-31,7605.015
22_24_2013-06-07,7807.721
22_24_2013-06-14,7881.336
22_24_2013-06-21,8133.194
22_24_2013-06-28,7381.2275
22_24_2013-07-05,7698.6313
22_24_2013-07-12,7906.41
22_24_2013-07-19,8722.984
22_24_2013-07-26,7811.8257
22_25_2012-11-02,11217.681
22_25_2012-11-09,11279.104
22_25_2012-11-16,9217.876
22_25_2012-11-23,13300.468
22_25_2012-11-30,10045.801
22_25_2012-12-07,11400.669
22_25_2012-12-14,12826.876
22_25_2012-12-21,16246.51
22_25_2012-12-28,9440.535
22_25_2013-01-04,8601.339
22_25_2013-01-11,7498.8643
22_25_2013-01-18,6685.3213
22_25_2013-01-25,9008.784
22_25_2013-02-01,8158.792
22_25_2013-02-08,10202.696
22_25_2013-02-15,8188.464
22_25_2013-02-22,8091.1567
22_25_2013-03-01,8180.006
22_25_2013-03-08,9137.778
22_25_2013-03-15,9588.988
22_25_2013-03-22,10175.07
22_25_2013-03-29,9479.694
22_25_2013-04-05,10751.615
22_25_2013-04-12,10709.647
22_25_2013-04-19,10963.253
22_25_2013-04-26,10182.578
22_25_2013-05-03,10234.046
22_25_2013-05-10,9775.719
22_25_2013-05-17,10437.438
22_25_2013-05-24,11242.808
22_25_2013-05-31,11677.561
22_25_2013-06-07,11250.513
22_25_2013-06-14,11077.36
22_25_2013-06-21,10966.921
22_25_2013-06-28,10078.044
22_25_2013-07-05,10305.502
22_25_2013-07-12,9851.227
22_25_2013-07-19,10506.133
22_25_2013-07-26,9896.459
22_26_2012-11-02,11276.339
22_26_2012-11-09,10828.614
22_26_2012-11-16,9448.668
22_26_2012-11-23,14221.982
22_26_2012-11-30,10575.14
22_26_2012-12-07,11228.685
22_26_2012-12-14,12569.296
22_26_2012-12-21,16015.3545
22_26_2012-12-28,5911.211
22_26_2013-01-04,5866.726
22_26_2013-01-11,5463.127
22_26_2013-01-18,5674.122
22_26_2013-01-25,5782.407
22_26_2013-02-01,7532.3154
22_26_2013-02-08,9281.955
22_26_2013-02-15,8081.1323
22_26_2013-02-22,7733.5073
22_26_2013-03-01,8640.059
22_26_2013-03-08,8373.641
22_26_2013-03-15,8951.665
22_26_2013-03-22,8780.851
22_26_2013-03-29,8707.907
22_26_2013-04-05,9984.797
22_26_2013-04-12,8687.405
22_26_2013-04-19,8946.83
22_26_2013-04-26,8142.198
22_26_2013-05-03,8745.62
22_26_2013-05-10,8006.612
22_26_2013-05-17,8551.28
22_26_2013-05-24,8904.151
22_26_2013-05-31,9345.715
22_26_2013-06-07,8341.542
22_26_2013-06-14,8305.95
22_26_2013-06-21,8053.622
22_26_2013-06-28,7042.5757
22_26_2013-07-05,7284.4346
22_26_2013-07-12,6769.9697
22_26_2013-07-19,7559.8374
22_26_2013-07-26,6967.2197
22_27_2012-11-02,3081.4895
22_27_2012-11-09,3392.3635
22_27_2012-11-16,2984.3357
22_27_2012-11-23,4729.8477
22_27_2012-11-30,3570.3416
22_27_2012-12-07,4008.3755
22_27_2012-12-14,4873.5605
22_27_2012-12-21,5980.2305
22_27_2012-12-28,3232.3796
22_27_2013-01-04,2166.9348
22_27_2013-01-11,1986.3671
22_27_2013-01-18,2403.8613
22_27_2013-01-25,1723.2887
22_27_2013-02-01,2128.29
22_27_2013-02-08,3488.5073
22_27_2013-02-15,2376.4119
22_27_2013-02-22,1945.2013
22_27_2013-03-01,2552.8113
22_27_2013-03-08,2285.1846
22_27_2013-03-15,2652.7766
22_27_2013-03-22,2424.3525
22_27_2013-03-29,1776.6049
22_27_2013-04-05,2114.37
22_27_2013-04-12,2047.2759
22_27_2013-04-19,2291.617
22_27_2013-04-26,1711.0642
22_27_2013-05-03,2386.7876
22_27_2013-05-10,2027.9607
22_27_2013-05-17,2512.3313
22_27_2013-05-24,2962.585
22_27_2013-05-31,2970.1
22_27_2013-06-07,2570.4243
22_27_2013-06-14,2682.2932
22_27_2013-06-21,2753.8435
22_27_2013-06-28,2268.3044
22_27_2013-07-05,2367.1304
22_27_2013-07-12,2230.8738
22_27_2013-07-19,2666.8567
22_27_2013-07-26,2576.6191
22_28_2012-11-02,1293.9592
22_28_2012-11-09,1481.319
22_28_2012-11-16,842.4997
22_28_2012-11-23,1969.804
22_28_2012-11-30,1571.4813
22_28_2012-12-07,1712.4543
22_28_2012-12-14,1840.5184
22_28_2012-12-21,1533.5911
22_28_2012-12-28,979.97406
22_28_2013-01-04,816.1068
22_28_2013-01-11,699.24524
22_28_2013-01-18,1091.6659
22_28_2013-01-25,154.03218
22_28_2013-02-01,958.9182
22_28_2013-02-08,2217.3167
22_28_2013-02-15,1087.1238
22_28_2013-02-22,660.53217
22_28_2013-03-01,1097.1497
22_28_2013-03-08,973.55396
22_28_2013-03-15,1312.3156
22_28_2013-03-22,1133.8087
22_28_2013-03-29,616.9358
22_28_2013-04-05,919.0325
22_28_2013-04-12,908.0701
22_28_2013-04-19,1262.0087
22_28_2013-04-26,664.4567
22_28_2013-05-03,1869.461
22_28_2013-05-10,1717.3218
22_28_2013-05-17,2088.3242
22_28_2013-05-24,2455.5085
22_28_2013-05-31,2349.0596
22_28_2013-06-07,1798.9678
22_28_2013-06-14,1934.5542
22_28_2013-06-21,2203.181
22_28_2013-06-28,1607.9379
22_28_2013-07-05,1657.8843
22_28_2013-07-12,1553.6709
22_28_2013-07-19,1963.2129
22_28_2013-07-26,1791.1589
22_29_2012-11-02,7482.4834
22_29_2012-11-09,8741.559
22_29_2012-11-16,7777.152
22_29_2012-11-23,10842.195
22_29_2012-11-30,9788.699
22_29_2012-12-07,10746.398
22_29_2012-12-14,12537.269
22_29_2012-12-21,17202.271
22_29_2012-12-28,8480.8545
22_29_2013-01-04,6534.9263
22_29_2013-01-11,6402.477
22_29_2013-01-18,6783.9604
22_29_2013-01-25,5842.979
22_29_2013-02-01,7012.5654
22_29_2013-02-08,8762.759
22_29_2013-02-15,8282.412
22_29_2013-02-22,7032.7896
22_29_2013-03-01,7151.5566
22_29_2013-03-08,6896.833
22_29_2013-03-15,7218.949
22_29_2013-03-22,7107.1455
22_29_2013-03-29,6533.67
22_29_2013-04-05,6781.434
22_29_2013-04-12,6674.8545
22_29_2013-04-19,7269.4683
22_29_2013-04-26,6651.6406
22_29_2013-05-03,5750.1045
22_29_2013-05-10,5503.9805
22_29_2013-05-17,5659.5493
22_29_2013-05-24,6152.5454
22_29_2013-05-31,5813.648
22_29_2013-06-07,5866.427
22_29_2013-06-14,6042.25
22_29_2013-06-21,6275.331
22_29_2013-06-28,5664.2603
22_29_2013-07-05,5729.896
22_29_2013-07-12,5821.1523
22_29_2013-07-19,6289.8784
22_29_2013-07-26,5820.914
22_30_2012-11-02,3461.2053
22_30_2012-11-09,3834.0134
22_30_2012-11-16,3480.2344
22_30_2012-11-23,4066.9792
22_30_2012-11-30,3903.1033
22_30_2012-12-07,2929.0005
22_30_2012-12-14,3050.033
22_30_2012-12-21,3495.0571
22_30_2012-12-28,3151.6467
22_30_2013-01-04,3236.9678
22_30_2013-01-11,3149.3337
22_30_2013-01-18,3468.0378
22_30_2013-01-25,2769.4158
22_30_2013-02-01,3853.3286
22_30_2013-02-08,5380.9697
22_30_2013-02-15,4562.7036
22_30_2013-02-22,4272.493
22_30_2013-03-01,4811.6284
22_30_2013-03-08,4568.614
22_30_2013-03-15,5191.615
22_30_2013-03-22,4848.3276
22_30_2013-03-29,4669.1494
22_30_2013-04-05,4916.913
22_30_2013-04-12,4806.423
22_30_2013-04-19,5202.033
22_30_2013-04-26,4390.8164
22_30_2013-05-03,4734.215
22_30_2013-05-10,4455.843
22_30_2013-05-17,4704.622
22_30_2013-05-24,5449.7627
22_30_2013-05-31,5037.111
22_30_2013-06-07,5135.48
22_30_2013-06-14,5268.424
22_30_2013-06-21,5617.5938
22_30_2013-06-28,5014.225
22_30_2013-07-05,4858.1123
22_30_2013-07-12,4755.2188
22_30_2013-07-19,5352.963
22_30_2013-07-26,4728.4746
22_31_2012-11-02,2570.1682
22_31_2012-11-09,3126.9675
22_31_2012-11-16,2686.3677
22_31_2012-11-23,3336.253
22_31_2012-11-30,3217.0388
22_31_2012-12-07,3815.512
22_31_2012-12-14,4583.806
22_31_2012-12-21,6329.6597
22_31_2012-12-28,2355.096
22_31_2013-01-04,1961.9292
22_31_2013-01-11,1940.119
22_31_2013-01-18,1997.4813
22_31_2013-01-25,1512.7673
22_31_2013-02-01,1385.8221
22_31_2013-02-08,2351.5713
22_31_2013-02-15,1348.4027
22_31_2013-02-22,1061.8492
22_31_2013-03-01,1578.4829
22_31_2013-03-08,1421.573
22_31_2013-03-15,1897.2275
22_31_2013-03-22,1808.0171
22_31_2013-03-29,1811.9386
22_31_2013-04-05,2135.6226
22_31_2013-04-12,1920.1302
22_31_2013-04-19,2184.351
22_31_2013-04-26,1546.4423
22_31_2013-05-03,2884.8875
22_31_2013-05-10,2711.0674
22_31_2013-05-17,3038.7205
22_31_2013-05-24,3555.1873
22_31_2013-05-31,3257.1667
